"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AGAP3",2.46557690739489e-10,0.295108435899637,0.12,0.074,7.77322431594387e-06
"UBE2G1",2.59042540782694e-10,0.4733966554233,0.247,0.196,8.16683418325601e-06
"UBE4A",2.75651177884951e-10,0.406002169342104,0.205,0.151,8.69045468517886e-06
"ATE1",3.07274620161071e-10,0.325697455475603,0.122,0.076,9.68744694981809e-06
"CMC2",3.21336276995261e-10,0.497679498026132,0.323,0.28,1.01307688048296e-05
"IQSEC1",3.4010703813955e-10,0.351989060195316,0.145,0.096,1.07225545914256e-05
"AAMDC",3.51087455324041e-10,0.405272917055092,0.275,0.222,1.1068734204001e-05
"MAGI2",4.08395825768308e-10,0.425978590942853,0.212,0.157,1.28754951989975e-05
"TXNDC16",4.34621906532744e-10,0.274336521284755,0.104,0.061,1.37023248472578e-05
"IFI6",4.43174186091749e-10,0.390762021378731,0.38,0.334,1.39719525649146e-05
"IRF1",4.6963799865023e-10,0.499100582597181,0.258,0.203,1.48062771834458e-05
"SNX19",4.70253701121024e-10,0.277692096974464,0.109,0.066,1.48256884352425e-05
"MFSD14A",5.01510469688251e-10,0.381718478382179,0.152,0.103,1.58111205778615e-05
"TMOD2",5.28365524252615e-10,0.329255076335054,0.184,0.129,1.66577798831122e-05
"DMXL1",5.98802383893966e-10,0.32853741402955,0.14,0.093,1.88784427570251e-05
"RAB4A",6.32177050958808e-10,0.466712365661555,0.355,0.32,1.99306458855783e-05
"DDHD2",6.52291883756094e-10,0.31333473147582,0.114,0.071,2.05648062191784e-05
"MARCH6",6.60450191144949e-10,0.504242630684872,0.33,0.287,2.08220131762268e-05
"MIEN1",6.67475591151468e-10,0.467144915450878,0.414,0.411,2.10435029622323e-05
"ANXA5",7.36134335481462e-10,-0.280698293705203,0.548,0.668,2.32081071947241e-05
"PJA2",7.71391697332043e-10,0.464579234269164,0.427,0.411,2.43196660417873e-05
"RAB10",7.84221539684701e-10,0.456835489494169,0.43,0.415,2.47241524816396e-05
"CPQ",8.91256509508089e-10,0.460543193285084,0.179,0.131,2.80986439752615e-05
"FAM76A",9.11850213139095e-10,0.270031107787155,0.111,0.067,2.87479016696362e-05
"PPIF",9.38295603656246e-10,0.428774537018744,0.165,0.116,2.95816454964705e-05
"ECPAS",9.6320780368102e-10,0.382229901730824,0.132,0.087,3.03670524266515e-05
"ANXA7",1.04557021725999e-09,0.466419153291308,0.251,0.203,3.29636922395556e-05
"MTSS1",1.11072750946226e-09,0.336278981319638,0.262,0.203,3.50179061908166e-05
"LANCL2",1.22620813098258e-09,-0.278700215417205,0.096,0.166,3.86586637454877e-05
"HLA-F",1.277013836575e-09,0.355641096272559,0.152,0.104,4.02604152256999e-05
"NEMF",1.35454829708525e-09,0.471831338034656,0.343,0.307,4.27048441622067e-05
"ZNF638",1.46081558454692e-09,0.502289010645984,0.341,0.306,4.60551329340107e-05
"CUTC",1.59752612789229e-09,0.314944038271974,0.137,0.09,5.03652062340601e-05
"MYADM",2.13479625022435e-09,0.558136785957556,0.191,0.143,6.73037213808231e-05
"C5orf24",2.17349507342046e-09,0.45376573290299,0.357,0.323,6.8523779179727e-05
"MGMT",2.46728342757443e-09,0.301015548113752,0.141,0.094,7.77860446211392e-05
"ATG9A",2.56571375157454e-09,0.297569667588966,0.122,0.077,8.08892574458905e-05
"SLC25A13",2.7856185422149e-09,0.420336665474412,0.183,0.136,8.78221957804092e-05
"PTPRF",3.35420241522935e-09,0.404272724628709,0.233,0.182,0.000105747939544936
"UBA3",3.61383037698901e-09,0.416329273856878,0.195,0.147,0.000113933230295332
"TIAL1",3.62742824736034e-09,0.457584104472582,0.255,0.21,0.000114361930354529
"AMFR",3.70083903003289e-09,0.363850844900843,0.169,0.121,0.000116676352099847
"GABARAPL1",3.91931309828573e-09,0.395283596565757,0.208,0.157,0.000123564184049654
"STX7",4.14867958707092e-09,0.422468807462344,0.245,0.197,0.000130795421341585
"CBFA2T2",4.32598114915336e-09,0.25724470675826,0.101,0.061,0.000136385207689358
"FAM219A",5.17103579498935e-09,0.297228257997083,0.117,0.075,0.000163027245508629
"UBC",5.75395190513973e-09,-0.316639120559973,0.841,0.915,0.00018140484171334
"TMED7",5.82649945952942e-09,0.473735666154833,0.231,0.184,0.000183692048460584
"NIPSNAP3A",5.83891628129827e-09,0.316710700645951,0.156,0.109,0.000184083513600491
"CEP104",6.1865258731089e-09,0.322044836585918,0.135,0.09,0.000195042601201504
"ZC3H13",6.32263121995768e-09,0.494781779199732,0.377,0.357,0.000199333594471606
"HSP90B1",6.39417202833482e-09,-0.318452692514049,0.602,0.722,0.000201589061537312
"FKBP8",6.58312800021955e-09,0.469385308754515,0.464,0.472,0.000207546276462922
"BBIP1",7.28132876545128e-09,0.392827726335714,0.218,0.169,0.000229558451988383
"RCAN1",7.36494217722703e-09,-0.599719958874865,0.24,0.319,0.000232194532021437
"ATP6V0A1",7.57066911673172e-09,0.399051660112078,0.255,0.206,0.000238680485243201
"EEF2",8.82878325124774e-09,-0.28677054797081,0.693,0.794,0.000278345049562087
"SCRG1",9.89442528911761e-09,-0.388162787293498,0.508,0.58,0.000311941546090011
"CHURC1",1.19692816636205e-08,0.413573780956835,0.504,0.528,0.000377355543008964
"CCSAP",1.2268418873459e-08,0.29179369117844,0.138,0.093,0.000386786441823543
"DDX24",1.27462377806566e-08,0.437276075711222,0.532,0.569,0.000401850638510762
"ACAA1",1.2916450781756e-08,0.510075616206376,0.291,0.254,0.000407216943796422
"DDIT3",1.41281492606407e-08,0.376603044635331,0.292,0.244,0.000445418161740218
"ARHGEF10",1.42032547321417e-08,0.311867554288821,0.163,0.115,0.000447786011940231
"KIF3A",1.52094986113966e-08,0.419369709075384,0.274,0.229,0.000479509862721501
"TM7SF2",1.53429433199262e-08,0.475881983661023,0.228,0.183,0.000483716974047312
"TTC1",1.57881761676989e-08,0.500831188752016,0.367,0.343,0.000497753830039045
"MARK2",1.58743486283953e-08,0.306671270511333,0.146,0.101,0.00050047058920742
"MYO9B",1.7728054377456e-08,0.423913128666803,0.214,0.167,0.000558912370358054
"MYO5A",1.77405085980503e-08,0.330171989880825,0.182,0.133,0.00055930501457073
"PNPT1",1.90206418723005e-08,0.42469372127134,0.193,0.148,0.000599663776308017
"LTN1",1.91857170439168e-08,0.418625448122311,0.188,0.143,0.000604868101243565
"PPP4R2",2.01397275285095e-08,0.502699796782164,0.326,0.303,0.00063494518979132
"AC244090.1",2.11261579648924e-08,0.282653549950296,0.147,0.101,0.000666044382159163
"RAB14",2.1358645877354e-08,0.454013846700157,0.384,0.366,0.00067337402857534
"LAP3",2.18424099340301e-08,0.541929683056472,0.374,0.358,0.000688625657990168
"RAD21",2.32613812180828e-08,0.403266819316466,0.438,0.425,0.000733361565662497
"PPP1R9A",2.80278515852499e-08,0.358227452375653,0.156,0.11,0.000883634076928175
"IFI27L2",3.05293862118551e-08,0.386143613559143,0.486,0.491,0.000962499959101156
"ANGEL2",3.20641943958527e-08,0.313445627359033,0.126,0.084,0.00101088785671805
"GNA11",3.44908265400574e-08,0.346046437250973,0.148,0.104,0.00108739228832839
"GRIA2",3.46591757517435e-08,-0.272891848766701,0.215,0.295,0.00109269983392522
"RBP1",4.00858397634646e-08,-0.645589291041607,0.348,0.41,0.00126378627022275
"GIT1",4.24478661083027e-08,0.279946291141095,0.117,0.077,0.00133825387479646
"MRPL43",4.37347271213975e-08,0.456794786045611,0.341,0.317,0.0013788247419563
"AGA",4.73587862112798e-08,0.354094656375539,0.129,0.088,0.00149308045288302
"FXR2",4.89369494918852e-08,0.261634417600163,0.12,0.079,0.00154283520663066
"CARD19",5.30299307431993e-08,0.362444420302105,0.242,0.195,0.00167187462654084
"UCHL1",5.93443713180175e-08,0.308104796037107,0.466,0.427,0.00187094999454314
"TBC1D5",6.07013650651299e-08,0.36568304146041,0.193,0.148,0.00191373193640835
"GPSM2",7.26001769974013e-08,0.415616858561878,0.258,0.213,0.00228886578019707
"ST13",7.93616308562187e-08,0.325995862154522,0.627,0.684,0.00250203413600401
"C11orf71",8.76226893085254e-08,0.271711447550317,0.105,0.067,0.00276248052582988
"SC5D",9.38731354273868e-08,0.366528318987029,0.207,0.163,0.00295953834061922
"ZNF281",9.84230381950912e-08,0.429731716719061,0.21,0.168,0.00310298312517664
"TBC1D15",9.96360385910648e-08,0.404054987314736,0.188,0.145,0.0031412253886605
"TMEM50A",9.97573764668794e-08,0.388900786739706,0.479,0.503,0.00314505080787131
"ITGB8",1.28783262274116e-07,0.437005490988266,0.326,0.291,0.00406014990971606
"CLTC",1.32602268547334e-07,0.434849930665922,0.379,0.369,0.00418055172049179
"LINC00685",1.3496282608806e-07,0.344614729957323,0.182,0.136,0.00425497301807826
"ACOT7",1.64264650521823e-07,0.389118742852029,0.183,0.141,0.00517877163700152
"OAZ2",1.66395835840435e-07,0.424763052801584,0.409,0.4,0.00524596151654138
"RIOK3",1.72912403868044e-07,0.375226726308649,0.253,0.212,0.00545140935674782
"FASN",1.79889072585595e-07,0.330249716527612,0.139,0.099,0.00567136279140604
"MCRIP1",1.93431537077671e-07,0.401688443931565,0.412,0.401,0.00609831606944772
"KCTD3",1.94409720564356e-07,0.374170743078616,0.179,0.136,0.00612915526023246
"DNAJC18",2.20920183537338e-07,0.306747053609775,0.149,0.108,0.00696495062638166
"DNAJB12",2.38877790944823e-07,0.311318401126957,0.138,0.097,0.00753110011511745
"ATP2A2",2.61642033293898e-07,0.4362305690419,0.288,0.257,0.00824878838365673
"CDKN2A",2.63392123640016e-07,-0.328853086116684,0.074,0.125,0.00830396348199878
"WAC",2.71880595522834e-07,0.448890095309415,0.308,0.281,0.00857157953504838
"ZNF276",2.72489179908623e-07,0.273993383323926,0.112,0.075,0.00859076637497916
"ZFAND5",3.03328875510755e-07,0.449904408967013,0.378,0.358,0.00956304945822758
"ABCA5",3.1580350467116e-07,0.266958365861051,0.108,0.072,0.00995633709176768
"HSD17B12",3.20178218617583e-07,0.438786636700729,0.338,0.314,0.0100942586983565
"IFT88",3.26675407865415e-07,0.292168685859901,0.123,0.085,0.0102990955837729
"FAM49B",3.34403799633883e-07,0.399907205899227,0.364,0.342,0.0105427485910574
"CSDE1",3.56544926634326e-07,0.433193087811176,0.477,0.507,0.0112407919020004
"TSC22D1",3.57180468846481e-07,-0.25079368810145,0.359,0.445,0.011260828641323
"PDGFA",3.8072758011135e-07,0.274925420341101,0.227,0.18,0.0120031984181705
"GRAMD2B",4.00082613832382e-07,0.365988908107069,0.199,0.158,0.0126134045662935
"CHP1",4.21128908031778e-07,0.331542817605076,0.169,0.127,0.0132769310835179
"EIF5",4.37584325689205e-07,0.310663586132686,0.577,0.602,0.0137957210360035
"HSPA6",4.53204526828229e-07,-0.345364498510338,0.057,0.105,0.0142881791173136
"TCEAL3",4.89197569860614e-07,0.412909901546401,0.366,0.347,0.0154229317849956
"RNF167",5.59553399484324e-07,0.4383531461368,0.288,0.258,0.0176410400255423
"CLCC1",5.92886500670106e-07,0.291604622254983,0.132,0.094,0.0186919327066264
"WASHC5",6.42967193222551e-07,0.31760778643828,0.106,0.072,0.0202708267007273
"TBC1D17",7.40592818039876e-07,0.338223351883,0.128,0.092,0.0233486697743432
"HOOK3",7.44279108462966e-07,0.47766602697411,0.3,0.274,0.0234648874525119
"NRXN2",8.49916824832165e-07,0.251179847874551,0.162,0.119,0.0267953277364837
"NF1",8.85754373375847e-07,0.384395884902873,0.255,0.218,0.0279251781294203
"PYGB",9.02005709629848e-07,0.284699397289045,0.156,0.116,0.0284375340075002
"ANKRD36B",9.85778603432026e-07,0.293832088075275,0.114,0.079,0.0310786420304015
"NUMA1",1.11873345096177e-06,0.318155857604298,0.194,0.154,0.0352703095084719
"SLC44A2",1.19202979542706e-06,0.382450855671141,0.174,0.137,0.037581123360429
"CALCOCO2",1.20350282307501e-06,0.389939515497016,0.213,0.176,0.0379428335030859
"VPS26A",1.40077886937106e-06,0.358481782566907,0.193,0.154,0.0441623554146613
"NDUFS1",1.44020707084761e-06,0.383137345090217,0.261,0.226,0.0454054083226126
"FAM214A",1.70375683529527e-06,0.268107583463475,0.121,0.085,0.0537143417463539
"FLCN",1.74578960089991e-06,0.358332676469122,0.131,0.095,0.0550395087475714
"ADAM10",1.87864550663804e-06,0.394462704398894,0.206,0.17,0.0592280568877773
"CCDC92",1.95540946694013e-06,0.267467123715779,0.123,0.087,0.0616481942642214
"RAPGEF6",2.04180189231019e-06,0.364374287378786,0.146,0.109,0.0643718882588632
"MINDY2",2.32982827095777e-06,0.417126833923575,0.259,0.229,0.0734524958984856
"KLF7",2.52478072898874e-06,0.309025600206981,0.154,0.115,0.0795987620428279
"FEM1B",2.71454753306716e-06,0.35022133106953,0.144,0.108,0.0855815400750083
"UBE2S",2.74331828506665e-06,-0.315842289859936,0.228,0.309,0.0864885955732964
"IVNS1ABP",2.95532699207329e-06,0.391092018998532,0.208,0.172,0.0931725940790946
"ZNF664",2.9643385620029e-06,0.308585361987054,0.177,0.14,0.0934567018442654
"ZNF24",3.07378674136954e-06,0.479239765953312,0.347,0.336,0.0969072745951575
"BAZ2B",3.26377573924461e-06,0.441110501120509,0.321,0.301,0.102897057731165
"SEPTIN2",3.30377092635951e-06,0.336761811516046,0.552,0.605,0.104157985995336
"DHCR7",3.4076109361908e-06,0.307419934422844,0.156,0.118,0.107431749985287
"KLC1",3.52601943441715e-06,0.361828412610908,0.28,0.25,0.111164814708869
"SPTBN1",3.93874770771806e-06,0.399207628120906,0.391,0.387,0.124176898981227
"PAFAH1B1",3.95029574654586e-06,0.43166727537592,0.348,0.338,0.124540974001351
"FAM168B",3.99948307058121e-06,0.333728451362545,0.174,0.137,0.126091702766214
"LARP1",4.4648824091838e-06,0.428284842103919,0.291,0.268,0.140764347714338
"MBOAT2",4.81189215078368e-06,0.341598839787724,0.199,0.161,0.151704523837757
"ECHDC1",4.82549112492626e-06,0.388840769800747,0.276,0.248,0.15213325869555
"LRRFIP2",4.86892759783075e-06,0.368870804647703,0.203,0.167,0.15350268037681
"PLEKHB2",4.9682718673916e-06,0.427089692023537,0.327,0.31,0.156634707163255
"TMEM245",5.04768014007129e-06,0.439961508834158,0.18,0.146,0.159138211776028
"IFT80",5.06565065824972e-06,0.296309543702767,0.111,0.079,0.159704768302639
"POLK",5.09410590197766e-06,0.417490089533718,0.204,0.17,0.16060187677165
"MAP3K2",5.37502432456841e-06,0.345750656630069,0.221,0.186,0.169458391880668
"HMGCS1",5.41162098003082e-06,-0.253073354040886,0.174,0.236,0.170612174637432
"ELK4",5.41988788491792e-06,0.290044749957199,0.114,0.081,0.170872805347807
"ZFHX4",5.46664701908193e-06,0.349623414441679,0.198,0.161,0.172346980570596
"KBTBD11",5.50874148465043e-06,0.250388452665415,0.102,0.07,0.173674092786574
"GNB1",5.52936890554015e-06,0.446765972784357,0.386,0.398,0.174324413484964
"CCDC144A",5.61785659207752e-06,0.376318773128971,0.194,0.159,0.177114164778428
"TTL",6.11629982239317e-06,0.340506977815795,0.152,0.117,0.192828584500589
"ATP1A1",6.64372645097493e-06,0.461389212953396,0.397,0.394,0.209456763819887
"SERTAD2",6.84934944853338e-06,0.330330052235874,0.145,0.11,0.215939440063912
"ITGAV",7.36684381779686e-06,0.343750278659557,0.298,0.267,0.232254485043682
"TOGARAM1",7.41170889934039e-06,0.399473301414735,0.173,0.139,0.233668946469504
"SGTA",7.94576730380181e-06,0.439374633043611,0.21,0.179,0.25050620578696
"NAPG",8.41672835228078e-06,0.317288886484526,0.2,0.165,0.265354194762356
"AIP",8.82830195425332e-06,0.474457247346467,0.241,0.211,0.278329875711745
"POMGNT1",1.0383281382792e-05,0.298802340489827,0.181,0.145,0.327353712155284
"N4BP2L2",1.0432460564448e-05,0.29297608184247,0.572,0.613,0.328904184215351
"AAK1",1.07859325587031e-05,0.328280067305132,0.319,0.287,0.340048095778232
"CD27-AS1",1.12882939712357e-05,0.323082104151357,0.216,0.181,0.355886044031149
"RC3H1",1.23974807137583e-05,0.252357479429651,0.123,0.09,0.390855374462659
"ARGLU1",1.29465635650738e-05,0.304288237608122,0.536,0.574,0.408166309516081
"MTF1",1.32105755395438e-05,0.29505940255303,0.128,0.096,0.416489815035199
"SGCB",1.42705415653265e-05,0.386218741737701,0.343,0.323,0.44990736393005
"CD82",1.49469925269949e-05,0.482137772558984,0.243,0.22,0.471233833398569
"TRIM69",1.55608385091122e-05,0.323250466531822,0.166,0.132,0.49058655567678
"ATP6V0D1",1.62351545273109e-05,0.414904958394614,0.31,0.292,0.511845716782532
"PMP2",1.70906571082759e-05,-0.701371025349794,0.508,0.517,0.538817146652615
"PEPD",1.71820120323842e-05,0.456770111361649,0.302,0.286,0.541697293344975
"AFF4",1.89769493783339e-05,0.398663872621891,0.323,0.305,0.598286283050733
"GPT2",2.11259882816819e-05,0.27519734133731,0.17,0.136,0.666039032556587
"MPHOSPH8",2.11568093391143e-05,0.343159319081514,0.409,0.409,0.667010728034258
"HMGB1",2.16326092029153e-05,-0.604096802466914,0.867,0.912,0.682011270340311
"KIAA2026",2.22168693430393e-05,0.366172107910302,0.217,0.188,0.700431239778
"PSRC1",2.5159302659795e-05,0.364490308086768,0.308,0.282,0.793197334955356
"MECP2",2.61151191363833e-05,0.371705218883676,0.249,0.221,0.823331361012755
"ANKRD36C",2.68836070896373e-05,0.403523334189007,0.221,0.191,0.847559480714997
"SGCE",2.72756324906177e-05,0.360974854992303,0.247,0.217,0.859918865531705
"NDRG3",2.79612515606914e-05,0.264242670085925,0.124,0.093,0.881534377953917
"EPHX1",2.90820728880063e-05,0.256693572597019,0.156,0.12,0.916870511940175
"PLCG2",2.92104716587616e-05,-0.550767791780772,0.19,0.255,0.920918539985778
"ADCK2",2.97653240527644e-05,0.25057880601239,0.114,0.083,0.938411371411505
"FRA10AC1",3.02942141532118e-05,0.366964383787121,0.203,0.172,0.955085689608307
"UBQLN1",3.0386649805184e-05,0.404191374978604,0.269,0.247,0.957999908408037
"RDH11",3.05018512644615e-05,0.364434079377307,0.352,0.34,0.961631864814678
"USP47",3.07224787253337e-05,0.438215123235002,0.282,0.259,0.968587586773596
"EHD1",3.13271145620663e-05,0.329168506345504,0.126,0.096,0.987649940798265
"ACTR1A",3.14723754581914e-05,0.310075918175423,0.206,0.172,0.992229581070401
"CCL4",3.41623786026018e-05,-1.45321172143279,0.07,0.107,1
"MED29",3.58063129771243e-05,0.392782890119589,0.233,0.206,1
"TMEM30A",3.71833141356001e-05,0.419119071032056,0.279,0.261,1
"ZDHHC17",4.81007004767218e-05,0.278682307240043,0.146,0.114,1
"NUDCD2",4.84606355742788e-05,0.416211217729204,0.346,0.344,1
"CRIPT",4.86751557485249e-05,0.334179523396425,0.344,0.33,1
"GPBP1L1",4.89638029253458e-05,0.320563340423442,0.149,0.118,1
"CYB5A",5.03202761133866e-05,0.375796865432221,0.316,0.296,1
"LINC00342",5.32362769040961e-05,0.35626632096433,0.192,0.161,1
"ARL6IP4",5.54977692739853e-05,0.330224183468882,0.515,0.552,1
"TTC37",5.6370896957238e-05,0.406149504456675,0.282,0.262,1
"CLASRP",6.23730224395847e-05,0.292129756389342,0.135,0.105,1
"ISG20",6.24211921954585e-05,0.466737659554652,0.195,0.164,1
"ZNF688",6.57109195136129e-05,0.265919204569405,0.141,0.11,1
"PDE6D",6.89381148946118e-05,0.303140234759392,0.163,0.131,1
"RNF146",7.06061352785013e-05,0.361980312096929,0.216,0.188,1
"PSMC6",7.36938757204206e-05,0.430954321427905,0.337,0.331,1
"EXOC1",7.50311526810699e-05,0.400817721381475,0.235,0.21,1
"RTN1",7.60746445887224e-05,0.297952733917307,0.187,0.154,1
"GNPTG",7.9341325185339e-05,0.326358360453608,0.179,0.149,1
"ITGB1",8.10263837838409e-05,0.322857926339321,0.38,0.37,1
"IQCK",8.65715544600723e-05,0.277434672719984,0.165,0.133,1
"SMIM29",9.33516270322511e-05,0.415991524163912,0.277,0.264,1
"SETX",9.38512324996719e-05,0.369931559869926,0.222,0.196,1
"SDHAF1",9.78377311529294e-05,0.316647416475793,0.159,0.13,1
"GLIPR2",0.000106967370999368,0.365919185142946,0.246,0.221,1
"EGLN1",0.000111052152212668,0.331205036347218,0.168,0.139,1
"TMEM128",0.000114979267281314,0.313292504758175,0.197,0.169,1
"FAM13B",0.000122543275718703,0.301278429850538,0.114,0.086,1
"GM2A",0.000123740151567134,0.269973489147222,0.123,0.095,1
"NORAD",0.000126269418861407,0.407846505730741,0.36,0.359,1
"CYB5D2",0.000132678290572826,0.261513174141721,0.206,0.177,1
"ECHS1",0.000145518387038984,0.404698907316595,0.333,0.329,1
"JPT2",0.000145850287644731,0.294867952660662,0.143,0.115,1
"TMEM141",0.000147131344807489,0.41478776069914,0.259,0.244,1
"C9orf85",0.000147758565239646,0.251277611471415,0.121,0.092,1
"PRPSAP2",0.000151464412266216,0.320976605292583,0.191,0.162,1
"SERPINB6",0.000156241754748894,0.366942930305801,0.358,0.352,1
"TGOLN2",0.000158956668475051,0.385380426851291,0.34,0.338,1
"MSRB2",0.000159347057420709,0.27473838588878,0.204,0.175,1
"TMEM181",0.000162759900575464,0.340017024004534,0.17,0.141,1
"TBRG1",0.000165818459555139,0.347288058352482,0.23,0.207,1
"ARMC10",0.000172295909564719,0.345909802445691,0.199,0.171,1
"SH3YL1",0.000186222680480674,0.311797202200535,0.161,0.132,1
"ADIPOR1",0.000196065053199097,0.404545523892483,0.225,0.204,1
"FAM234A",0.000211588622299643,0.345372748863976,0.203,0.176,1
"CD81",0.000213699413510798,0.252122301023266,0.489,0.504,1
"RIF1",0.000215544060519657,0.431611593243196,0.277,0.265,1
"PIP4P2",0.000217359246113943,0.372543318996525,0.202,0.18,1
"BRI3BP",0.000224090841742753,0.296025243460908,0.122,0.096,1
"MMP24OS",0.000227030773567158,0.354763618011587,0.25,0.229,1
"AARS",0.000234357534710068,0.318657827406075,0.193,0.166,1
"RABEP1",0.000237252729158618,0.380501660024129,0.259,0.243,1
"MAP3K7",0.000255246140345061,0.374916628478414,0.165,0.14,1
"FAM3A",0.000264367904020762,0.33516376597513,0.157,0.13,1
"MAU2",0.000276798591200905,0.261987670174077,0.123,0.095,1
"UBQLN2",0.000313710844615047,0.312893732401703,0.153,0.127,1
"TMEM170A",0.000324727164639193,0.340797983479043,0.237,0.215,1
